,pv
0,0.17804980143595944
1,0.17804980143598265
2,0.17804980143585883
3,0.17804980143591462
4,0.1780498014359582
5,0.17804980143598415
6,0.17804980143602703
7,0.17804980143597662
8,0.17804980143588453
9,0.17804980143591412
10,0.17804980143592913
11,0.17804980143604876
12,0.17804980143602214
13,0.17804980143605068
14,0.17804980143598415
15,0.17804980143598825
16,0.1780498014360205
17,0.17804980143599788
18,0.17804980143587518
19,0.17804980143589016
20,0.17804980143590646
21,0.17804980143597754
22,0.17804980143600782
23,0.17804980143588797
24,0.17804980143595803
25,0.17804980143600774
26,0.17804980143588003
27,0.17804980143588872
28,0.17804980143596308
29,0.178049801435914
30,0.17804980143595364
31,0.17804980143591162
32,0.1780498014359712
33,0.17804980143593582
34,0.1780498014358929
35,0.17804980143601648
36,0.17804980143591184
37,0.1780498014359534
38,0.17804980143599924
39,0.17804980143599924
40,0.17804980143589885
41,0.17804980143589885
42,0.17804980143598162
43,0.17804980143598162
44,0.1780498014359132
45,0.1780498014359132
46,0.1780498014359017
47,0.1780498014359017
48,0.17804980143587495
49,0.17804980143587495
50,0.17804980143588134
51,0.17804980143588134
52,0.17804980143588134
53,0.17804980143586532
54,0.17804980143586532
55,0.17804980143586532
56,0.17804980143589325
57,0.17804980143589325
58,0.17804980143589325
59,0.17804980143600815
60,0.17804980143600815
61,0.17804980143600815
62,0.17804980143599158
63,0.17804980143599158
64,0.17804980143599158
65,0.17804980143599158
66,0.17804980143589896
67,0.17804980143589896
68,0.17804980143589896
69,0.17804980143589896
70,0.17804980143598154
71,0.17804980143598154
72,0.17804980143598154
73,0.17804980143598154
74,0.17804980143592347
75,0.17804980143592347
76,0.17804980143592347
77,0.17804980143592347
78,0.17804980143587798
79,0.17804980143587798
80,0.17804980143587798
81,0.17804980143587798
82,0.17804980143582594
83,0.17804980143582594
84,0.17804980143582594
85,0.17804980143582594
86,0.1780498014359865
87,0.1780498014359865
88,0.1780498014359865
89,0.1780498014359865
90,0.17804980143591984
91,0.17804980143591984
92,0.17804980143591984
93,0.17804980143591984
94,0.17804980143585916
95,0.17804980143585916
96,0.17804980143585916
97,0.17804980143585916
98,0.17804980143590107
99,0.17804980143590107
100,0.17804980143590107
101,0.17804980143590107
102,0.17804980143592927
103,0.17804980143592927
104,0.17804980143592927
105,0.17804980143592927
106,0.1780498014358882
107,0.1780498014358882
108,0.1780498014358882
109,0.1780498014358882
110,0.17804980143595334
111,0.17804980143595334
112,0.17804980143595334
113,0.17804980143595334
114,0.17804980143593876
115,0.17804980143593876
116,0.17804980143593876
117,0.17804980143593876
118,0.17804980143594476
119,0.17804980143594476
120,0.17804980143594476
121,0.17804980143594476
122,0.17804980143594923
123,0.17804980143594923
124,0.17804980143594923
125,0.17804980143594923
126,0.1780498014359846
127,0.1780498014359846
128,0.1780498014359846
129,0.1780498014359846
130,0.17804980143596968
131,0.17804980143596968
132,0.17804980143596968
133,0.17804980143596968
134,0.1780498014359526
135,0.1780498014359526
136,0.1780498014359526
137,0.1780498014359526
138,0.178049801435896
139,0.178049801435896
140,0.178049801435896
141,0.178049801435896
142,0.1780498014360154
143,0.1780498014360154
144,0.1780498014360154
145,0.1780498014360154
146,0.17804980143589091
147,0.17804980143589091
148,0.17804980143589091
149,0.17804980143589091
150,0.17804980143590496
151,0.17804980143590496
152,0.17804980143590496
153,0.17804980143590496
154,0.17804980143589177
155,0.17804980143589177
156,0.17804980143589177
157,0.17804980143589177
158,0.17804980143597945
159,0.17804980143597945
160,0.17804980143597945
161,0.1780498014359592
162,0.1780498014359592
163,0.1780498014359592
164,0.17804980143588017
165,0.17804980143588017
166,0.17804980143588017
167,0.17804980143597143
168,0.17804980143597143
169,0.17804980143597143
170,0.17804980143598526
171,0.17804980143598526
172,0.17804980143598526
173,0.1780498014359693
174,0.1780498014359693
175,0.1780498014359693
176,0.1780498014359262
177,0.1780498014359262
178,0.1780498014359262
179,0.1780498014359618
180,0.1780498014359618
181,0.1780498014359618
182,0.1780498014359409
183,0.1780498014359409
184,0.1780498014359409
185,0.17804980143587976
186,0.17804980143587976
187,0.17804980143587976
188,0.17804980143587976
189,0.1780498014359668
190,0.1780498014359668
191,0.1780498014359668
192,0.17804980143603377
193,0.17804980143603377
194,0.1780498014359096
195,0.1780498014359096
196,0.17804980143585267
197,0.17804980143585267
198,0.17804980143585267
199,0.1780498014359691
200,0.1780498014359691
201,0.1780498014359691
202,0.1780498014359011
203,0.1780498014359011
204,0.1780498014359011
205,0.17804980143590637
206,0.17804980143590637
207,0.17804980143590637
208,0.178049801436019
209,0.178049801436019
210,0.1780498014359188
